"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000229.E4"	"SeuratProject"	1105045	3168	0	0.545860123343393	-0.0574495142799901	0.0309480724007546	"G2M"	"2"	"1"	"1"	"10"	"10"	0.167058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.16606230613088	-9.46554028686238	24.6971172236973	24.6971172236973
"X1001000229.B7"	"SeuratProject"	651790	2531	0	1.60235658724436	-0.0252510082761631	-0.0354179853595832	"G1"	"0"	"2"	"3"	"1"	"1"	0.105882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.90883021477366	-1.47155517038059	-5.32607670505485	-5.32607670505485
"X1001000229.B4"	"SeuratProject"	1053053	3224	0	0.412135001752049	0.274181109682821	0.0389261340461511	"S"	"2"	"1"	"1"	"10"	"10"	0.195294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-5.5283941733489	-7.70361220534993	27.7199916368278	27.7199916368278
"X1001000229.F1"	"SeuratProject"	592201	2023	0	0.98986661623334	-0.0382534207903587	-0.020172314114773	"G1"	"0"	"2"	"3"	"1"	"1"	0.110588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.74742179039622	1.27468693558025	-13.7977206512125	-13.7977206512125
"X1001000229.C8"	"SeuratProject"	690787	1920	0	1.48757866028168	-0.0431386157319126	0.0153303271360658	"G2M"	"0"	"2"	"3"	"1"	"1"	0.0870588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.66410641792917	-0.666981574856761	-9.53679953431501	-9.53679953431501
"X1001000229.A1"	"SeuratProject"	691191	2635	0	1.07350934835668	0.015862079813003	-0.0636135015421671	"S"	"0"	"2"	"3"	"1"	"1"	0.115294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.61453967217112	0.415285471117971	-14.7079141983855	-14.7079141983855
"X1001000229.F8"	"SeuratProject"	848231	3046	0	0.653006079711777	-0.0105906601885735	0.00530357279525416	"G2M"	"2"	"1"	"1"	"4"	"4"	0.221176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"Monocytes"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Chondrocytes"	"Tumor"	-0.839599500859736	-8.85191857513142	18.52464301616	18.52464301616
"X1001000229.A11"	"SeuratProject"	774561	2442	0	0.821755807483207	0.0515745835562908	-0.0209159357344903	"S"	"0"	"2"	"3"	"1"	"1"	0.152941176470588	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.62002711418772	1.69475829902935	-16.8902143084723	-16.8902143084723
"X1001000229.A8"	"SeuratProject"	792133	3414	0	0.751136488443229	-0.00678377490199186	0.342137317178563	"G2M"	"0"	"3"	"2"	"16"	"16"	0.192941176470588	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	8.28401093605662	0.288198593295095	-18.8745463911123	-18.8745463911123
"X1001000229.D3"	"SeuratProject"	789551	3707	0	0.271420085592951	-0.0481701146041239	-0.024387509551461	"G1"	"2"	"1"	"1"	"10"	"10"	0.195294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Astrocytes"	"Adipocytes"	"Tumor"	-3.80970449324941	-9.94312989410115	24.585094604542	24.585094604542
"X1001000229.A3"	"SeuratProject"	819759	2408	0	1.01102885116235	-0.0322727017632144	-0.055915756498891	"G1"	"0"	"2"	"3"	"1"	"1"	0.12	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.36258034828806	1.08420169655132	-15.1968791420611	-15.1968791420611
"X1001000229.B6"	"SeuratProject"	825290	2866	0	1.22126767560494	-0.0337898084518048	-0.0703809735914652	"G1"	"0"	"2"	"3"	"1"	"1"	0.150588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	6.00073342445994	0.664142254031179	-16.3283128594035	-16.3283128594035
"X1001000229.C7"	"SeuratProject"	695119	2155	0	1.02370960943378	-0.0315711680599546	-0.0212301296635895	"G1"	"0"	"2"	"3"	"1"	"1"	0.150588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.20316844109202	-0.902917739712718	-13.2006374408131	-13.2006374408131
"X1001000229.F3"	"SeuratProject"	867044	2094	0	1.33211232647939	0.0808388585599565	-0.0595444762673171	"S"	"0"	"2"	"3"	"1"	"1"	0.101176470588235	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.86213927391672	-0.414360877835276	-11.5289339924959	-11.5289339924959
"X1001000229.D1"	"SeuratProject"	931747	2497	0	1.42034264666267	-0.00780833707428661	-0.0178647818789458	"G1"	"0"	"2"	"3"	"1"	"1"	0.141176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	6.01498370293284	2.04108774963665	-13.3759291653116	-13.3759291653116
"X1001000229.E3"	"SeuratProject"	744322	2046	0	0.7901150308603	0.014275320886397	-0.0269714189118221	"S"	"0"	"2"	"3"	"1"	"1"	0.169411764705882	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.8674159539094	2.55434859100628	-15.327418463723	-15.327418463723
"X1001000229.H5"	"SeuratProject"	1037275	2137	0	1.0350196428141	0.00770869546138323	-0.0164843622667141	"S"	"0"	"2"	"3"	"1"	"1"	0.162352941176471	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.57215266350413	-1.03959250148487	-5.42293793555243	-5.42293793555243
"X1001000229.B12"	"SeuratProject"	902989	2275	0	1.17875190063223	0.0136633349164507	-0.0544471183725725	"S"	"0"	"2"	"3"	"1"	"1"	0.124705882352941	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.28459458473826	0.926450851595876	-13.5521564850136	-13.5521564850136
"X1001000229.G4"	"SeuratProject"	950745	2496	0	1.10376599403626	0.00269331642268302	-0.0340598476804752	"S"	"0"	"2"	"3"	"1"	"1"	0.143529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.85011296394968	2.18671286407757	-17.6619056664673	-17.6619056664673
"X1001000229.F10"	"SeuratProject"	750092	2424	0	1.14772587895885	-0.0322264091663387	-0.0262935016030887	"G1"	"0"	"2"	"3"	"1"	"1"	0.103529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.95288663033152	-0.667665120923045	-11.0528153017762	-11.0528153017762
"X1001000229.C10"	"SeuratProject"	661237	4557	0	0.646213082450014	-0.0584170506092832	-0.00207761907558524	"G1"	"0"	"2"	"3"	"1"	"1"	0.145882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Adipocytes"	"Adipocytes"	"Tumor"	5.44694810036326	0.715142610705373	-19.2237194029428	-19.2237194029428
"X1001000229.F5"	"SeuratProject"	1094952	2858	0	0.50586692384689	-0.0480438958606874	-0.0281443567407577	"G1"	"2"	"1"	"1"	"10"	"10"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"NK cells"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Adipocytes"	"Tumor"	-4.07851643439627	-9.79729306396199	24.1659831307297	24.1659831307297
"X1001000229.B1"	"SeuratProject"	589660	2108	0	0.957670521995726	-0.0411467001758607	-0.0603723001904022	"G1"	"0"	"2"	"3"	"1"	"1"	0.110588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.7461829674592	-0.687588569485667	-10.9677314162959	-10.9677314162959
"X1001000229.E8"	"SeuratProject"	639512	3945	0	1.31850536033726	0.344228702347108	0.330167725341655	"S"	"0"	"3"	"2"	"16"	"16"	0.235294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	8.80845074776316	-0.260815855824473	-19.7881338451098	-19.7881338451098
"X1001000229.C12"	"SeuratProject"	770901	2333	0	1.24490693357513	-0.0212262458250199	-0.0304988766931654	"G1"	"0"	"2"	"3"	"1"	"1"	0.136470588235294	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.10411887291575	-0.61914074119282	-12.9020226156406	-12.9020226156406
"X1001000229.H11"	"SeuratProject"	1448108	2449	0	0.877627911730341	0.0570674893251904	-0.0350401267881045	"S"	"0"	"2"	"3"	"1"	"1"	0.221176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.70820908669138	2.5479322702055	-18.9348737590123	-18.9348737590123
"X1001000229.A10"	"SeuratProject"	591969	1844	0	1.73455028895094	-0.052629286595024	-0.0488466956884712	"G1"	"0"	"2"	"3"	"1"	"1"	0.0870588235294118	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.70176510933542	-2.27259433712912	-5.21587948550037	-5.21587948550037
"X1001000229.F12"	"SeuratProject"	831924	2503	0	1.2843721301465	-0.0147843633956099	-0.012677171757207	"G1"	"0"	"2"	"3"	"1"	"1"	0.117647058823529	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.74620299461985	1.28857481781292	-13.4688214303046	-13.4688214303046
"X1001000230.D4"	"SeuratProject"	743809	2391	0	1.28406620516826	-0.0404707038319213	-0.0147980022985828	"G1"	"0"	"2"	"3"	"1"	"1"	0.127058823529412	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Monocytes"	"Tumor"	5.29824404839182	1.32976186577129	-15.7263098806367	-15.7263098806367
"X1001000230.F4"	"SeuratProject"	863617	2182	0	1.48943339466453	-0.0090236587743231	0.0327861640733652	"G2M"	"0"	"2"	"3"	"1"	"1"	0.0894117647058824	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.60501198891306	-0.285146710240367	-12.0142212976372	-12.0142212976372
"X1001000230.D7"	"SeuratProject"	815741	3706	0	1.34809945803876	0.211039045364919	0.534187481128647	"G2M"	"0"	"3"	"2"	"16"	"16"	0.249411764705882	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	8.78661828163767	-0.0864390104646708	-19.7950803970777	-19.7950803970777
"X1001000230.E11"	"SeuratProject"	632531	2032	0	1.5602397352857	-0.0402977122212815	-0.0302188322139298	"G1"	"0"	"2"	"3"	"1"	"1"	0.0894117647058824	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.87356715325022	-1.21407413181019	-9.23039767080755	-9.23039767080755
"X1001000230.E8"	"SeuratProject"	850061	1757	0	1.11192020337364	-0.0338763962691664	-0.0158700939788742	"G1"	"0"	"2"	"3"	"1"	"1"	0.0847058823529412	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.5016088974824	-0.779735919796946	-9.35457766941332	-9.35457766941332
"X1001000230.D2"	"SeuratProject"	837049	1860	0	1.28857450400156	-0.0396523460785784	-0.0090605493545971	"G1"	"0"	"2"	"3"	"1"	"1"	0.0823529411764706	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.22875790718699	-0.591056343876841	-9.49318390650419	-9.49318390650419
"X1001000230.C10"	"SeuratProject"	900611	2024	0	1.1370058771212	-0.0263245139923761	0.0139717460754981	"G2M"	"0"	"2"	"3"	"1"	"1"	0.0823529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.64026837471628	-1.88511383231831	-8.88962581538156	-8.88962581538156
"X1001000230.C8"	"SeuratProject"	1109944	3091	0	0.378847941878149	-0.0535887268341143	0.00668894035457762	"G2M"	"2"	"1"	"1"	"10"	"10"	0.204705882352941	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Astrocytes"	"Astrocytes"	"Tumor"	-3.58946103926992	-9.38509404357624	24.0933959985823	24.0933959985823
"X1001000230.B5"	"SeuratProject"	723578	2129	0	1.96081141217671	-0.0117953482145937	-0.0245930161117637	"G1"	"0"	"2"	"3"	"1"	"1"	0.117647058823529	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.90605502251291	-0.784026500546458	-12.2518492139506	-12.2518492139506
"X1001000230.F8"	"SeuratProject"	1128177	2321	0	1.48903939718679	-0.0371117342225294	-0.0295758925574625	"G1"	"0"	"2"	"3"	"1"	"1"	0.167058823529412	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.65508465889597	0.526806953585622	-16.4581532066939	-16.4581532066939
"X1001000230.B12"	"SeuratProject"	947223	2186	0	2.16063165695934	-0.0392727234485793	-0.04330970386801	"G1"	"0"	"2"	"3"	"1"	"1"	0.0870588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.08296351555491	-0.441588756405833	-10.8781247329696	-10.8781247329696
"X1001000230.G5"	"SeuratProject"	908141	3153	0	0.228819093070349	-0.0683895933078116	-0.0227368478085473	"G1"	"2"	"1"	"1"	"10"	"10"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Fibroblasts"	"Fibroblasts"	"Tumor"	-4.2738353716979	-9.68627869781208	23.9580424976966	23.9580424976966
"X1001000230.A11"	"SeuratProject"	814585	1729	0	1.0618904104544	-0.0238045115400913	-0.064441387956267	"G1"	"0"	"2"	"3"	"1"	"1"	0.0894117647058824	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.35276608589792	-0.90355932410908	-9.18236908363409	-9.18236908363409
"X1001000230.F9"	"SeuratProject"	1023371	2820	0	0.549751751808484	-0.0309367484588067	-0.0234126401245377	"G1"	"2"	"1"	"1"	"10"	"10"	0.178823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	NA	"Fibroblasts"	"Tumor"	-2.61436219092703	-8.72208153899861	22.7041767032006	22.7041767032006
"X1001000230.E12"	"SeuratProject"	432809	1431	0	0.925119394467306	-0.0332433482744888	-0.032341984059237	"G1"	"0"	"2"	"3"	"1"	"1"	0.0588235294117647	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	3.56256537560129	-4.42285358604145	-4.74875198480897	-4.74875198480897
"X1001000230.B9"	"SeuratProject"	851569	2136	0	1.29783963483875	-0.0105015766281482	-0.0252273104105095	"G1"	"0"	"2"	"3"	"1"	"1"	0.0917647058823529	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.70437388542795	-1.85036369856549	-6.84364623655315	-6.84364623655315
"X1001000230.G7"	"SeuratProject"	919121	2144	0	1.07602807464958	-0.0426606642464862	0.0146029702408147	"G2M"	"0"	"2"	"3"	"1"	"1"	0.169411764705882	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.31134324196482	2.84803879562664	-14.7814013440345	-14.7814013440345
"X1001000230.A9"	"SeuratProject"	654264	2120	0	1.23329420539721	-0.0339869119038597	-0.03003746341305	"G1"	"0"	"2"	"3"	"1"	"1"	0.110588235294118	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.10519032601023	1.05166685882854	-10.2434014431392	-10.2434014431392
"X1001000230.C2"	"SeuratProject"	576000	1676	0	1.07569444444444	-0.0226665466963592	0.00434740096405332	"G2M"	"0"	"2"	"3"	"1"	"1"	0.0894117647058824	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.23036770943308	-1.9193637936945	-8.90095472004574	-8.90095472004574
"X1001000230.B10"	"SeuratProject"	1071334	2135	0	1.20569308917667	0.0420896117294204	-0.00825743374531861	"S"	"0"	"2"	"3"	"1"	"1"	0.129411764705882	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.78453307274485	0.891441467440603	-14.1849511951567	-14.1849511951567
"X1001000230.B7"	"SeuratProject"	498469	1653	0	1.24641652740692	-0.0279972387068287	-0.0448054777604797	"G1"	"0"	"2"	"3"	"1"	"1"	0.0729411764705882	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	4.21126370552683	-2.55814653333378	-4.84232984335626	-4.84232984335626
"X1001000230.F11"	"SeuratProject"	1032560	3095	0	1.53986209033858	0.231237664042538	0.0224712887239581	"S"	"0"	"2"	"3"	"1"	"1"	0.136470588235294	"Singlet"	"Macrophage"	"Monocyte:leukotriene_D4"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	6.34993796471262	1.40453160110759	-17.7609006934311	-17.7609006934311
"X1001000230.H1"	"SeuratProject"	917452	2298	0	0.904243491757607	-0.0321089352726015	0.0226803526730558	"G2M"	"0"	"2"	"3"	"1"	"1"	0.209411764705882	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.86725907448435	3.97338974777508	-14.2187700573969	-14.2187700573969
"X1001000230.A2"	"SeuratProject"	738205	1709	0	1.4169505760595	-0.0289494775279835	-0.0274864237876614	"G1"	"0"	"2"	"3"	"1"	"1"	0.124705882352941	"Singlet"	"Macrophage"	"Monocyte:CD16+"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	4.6628146660676	1.39186799827862	-13.6674639646444	-13.6674639646444
"X1001000230.F2"	"SeuratProject"	756295	3153	0	1.34868007854078	0.17592130828515	0.263137689842419	"G2M"	"0"	"3"	"2"	"16"	"16"	0.197647058823529	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	8.25994973305369	0.665382269061086	-18.7764406881593	-18.7764406881593
"X1001000230.D9"	"SeuratProject"	763132	1992	0	1.45138717810287	-0.04487981962948	-0.044094872972293	"G1"	"0"	"2"	"3"	"1"	"1"	0.12	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.07001166466379	-1.73793047364903	-8.92132267668771	-8.92132267668771
"X1001000230.G9"	"SeuratProject"	781879	1880	0	0.952321267101431	-0.0111735466998201	0.0277490572115291	"G2M"	"0"	"2"	"3"	"1"	"1"	0.108235294117647	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.05781703117991	1.1352912217741	-10.6289446296435	-10.6289446296435
