"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000017.B7"	"SeuratProject"	1252015	1105	0	1.50756979748645	-0.0141146880751904	-0.0190948723984875	"G1"	"1"	"0"	"0"	"0"	"0"	0.138823529411765	"Singlet"	"Macrophage"	"DC:monocyte-derived:AM580"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	2.57676177147532	8.26898157898235	-16.3312579335796	-16.3312579335796
"X1001000017.F12"	"SeuratProject"	892800	1025	0	1.4030017921147	0.0340525254620145	0.152397959940328	"G2M"	"2"	"1"	"1"	"3"	"3"	0.171764705882353	"Singlet"	"Neuroepithelial_cell"	NA	"B cells"	"B cells, naive"	"B cells"	"Exhausted B cells"	"B cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Erythrocytes"	"Neurons"	"Myeloid"	-7.02148814078665	-7.54994809325886	17.0993919901346	17.0993919901346
"X1001000017.C9"	"SeuratProject"	1330174	1780	0	0.81763739179987	-0.0295692230001116	-0.00579292488593948	"G1"	"3"	"4"	"4"	"7"	"7"	0.343529411764706	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-9.82914728995657	9.73677885834026	-0.617050041643514	-0.617050041643514
"X1001000017.B3"	"SeuratProject"	1625364	1649	0	0.479092683238954	-0.00482524966772868	0.0526694020261673	"G2M"	"3"	"4"	"4"	"7"	"7"	0.28	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.72020907279348	9.38372862640667	3.62621907208131	3.62621907208131
"X1001000017.F10"	"SeuratProject"	932848	1487	0	4.910124693412	0.00363445461506165	-0.0333097252040163	"S"	"0"	"3"	"2"	"2"	"2"	0.0658823529411765	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	3.44916515473032	-5.66254150565815	10.21882624889	10.21882624889
"X1001000017.A6"	"SeuratProject"	1144160	1316	0	1.13288351279541	-0.0536844284391238	-0.0284677614515281	"G1"	"3"	"4"	"4"	"7"	"7"	0.232941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"B cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-9.49060912009573	9.13035548034954	3.92463039503343	3.92463039503343
"X1001000017.E5"	"SeuratProject"	1364980	1509	0	0.776641415991443	-0.0250756700678922	0.0029724850137577	"G2M"	"3"	"4"	"4"	"7"	"7"	0.268235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-9.61841006156301	9.29184782806682	3.65112203399399	3.65112203399399
"X1001000017.D8"	"SeuratProject"	1213758	1635	0	0.678883269976387	-0.0326500408390289	0.00221260101278421	"G2M"	"3"	"4"	"4"	"7"	"7"	0.338823529411765	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"B cells"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.69068140860891	9.36887419525432	3.55260143352829	3.55260143352829
"X1001000017.D1"	"SeuratProject"	1007735	1580	0	0.870764635544067	0.00993779928263601	-0.0464470172405408	"S"	"3"	"4"	"4"	"7"	"7"	0.348235294117647	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.56384749289846	9.32866823974895	3.85684130451298	3.85684130451298
"X1001000017.B12"	"SeuratProject"	1120843	1217	0	0.922163050489676	-0.0479174721667641	-0.0593520790036823	"G1"	"3"	"4"	"4"	"7"	"7"	0.261176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.51753992911672	9.23013747040081	3.81158512366726	3.81158512366726
"X1001000018.D10"	"SeuratProject"	1348437	1827	0	0.868042036817441	-0.0129997193495679	-0.0175244171439531	"G1"	"2"	"1"	"1"	"3"	"3"	0.197647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-4.78103203650808	-9.09969794448567	29.0356286277509	29.0356286277509
"X1001000019.B12"	"SeuratProject"	1761737	1696	0	0.476972442538245	-0.0299807648790706	-0.0124138259692025	"G1"	"1"	"0"	"0"	"0"	"0"	0.157647058823529	"Singlet"	NA	NA	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Dendritic cells"	NA	"Macrophages"	"Monocytes"	"Myeloid"	3.40721635941172	6.40483534637737	-16.2709285706637	-16.2709285706637
"X1001000031.D3"	"SeuratProject"	1459317	1984	0	0.676069695617882	0.0206919893448727	0.0457591891574965	"G2M"	"2"	"1"	"1"	"3"	"3"	0.223529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD4+, Th1_17"	"T cells"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-7.40687699195242	-7.04078471358967	32.1780051590837	32.1780051590837
"X1001000031.E4"	"SeuratProject"	915168	1257	0	1.49305919787405	-0.0186369212625414	0.0467703512128263	"G2M"	"2"	"1"	"1"	"3"	"3"	0.197647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-7.30668158408499	-7.15806281264973	32.1505927632929	32.1505927632929
"X1001000033.G10"	"SeuratProject"	1128527	1448	0	1.88768190747762	-0.0387639725826584	-0.0114886432615652	"G1"	"1"	"0"	"0"	"0"	"0"	0.0988235294117647	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	3.65951829079294	7.21845114532757	-17.3545824746114	-17.3545824746114
"X1001000033.D10"	"SeuratProject"	1185618	807	0	1.89445504369873	-0.0280764850136857	-0.0138672398019586	"G1"	"1"	"0"	"0"	"0"	"0"	0.0847058823529412	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Dendritic cells"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	3.2155011189332	-4.06893396075917	-6.83956289803894	-6.83956289803894
"X1001000034.B2"	"SeuratProject"	989695	1494	0	1.14014923789652	-0.0336158636377035	-0.0439047512902763	"G1"	"3"	"4"	"4"	"7"	"7"	0.355294117647059	"Doublet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"T cells"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.66584105368948	9.62608874145794	4.23140478019152	4.23140478019152
"X1001000036.B3"	"SeuratProject"	1430123	1802	0	1.5197294218749	-0.0265031857719574	-0.0217839253959729	"G1"	"3"	"4"	"4"	"7"	"7"	0.232941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-9.70682234641409	9.2439428598051	4.27144663682903	4.27144663682903
"X1001000036.E2"	"SeuratProject"	1450682	1673	0	1.43580743402069	-0.0547129084066805	0.0210651808582496	"G2M"	"0"	"2"	"3"	"0"	"0"	0.157647058823529	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Myeloid"	3.73191647652292	5.97484362427044	-14.6038890985761	-14.6038890985761
"X1001000036.A11"	"SeuratProject"	1456547	1232	0	0.575607927516242	-0.0253440878519668	-0.0444621524244638	"G1"	"1"	"0"	"0"	"0"	"0"	0.0823529411764706	"Singlet"	"Monocyte"	"Monocyte:leukotriene_D4"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Intermediate monocytes"	"Dendritic cells"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	1.82058792236948	6.01963484588909	-7.95456258316315	-7.95456258316315
"X1001000036.C11"	"SeuratProject"	1653873	1797	0	0.793349912599093	-0.0217911479687141	-0.0369177472389732	"G1"	"3"	"4"	"4"	"7"	"7"	0.261176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.77215762015676	9.77968561950969	-4.21121145041969	-4.21121145041969
"X1001000036.E9"	"SeuratProject"	1671743	1842	0	0.361239736012055	-0.0357258824279385	-0.072359296160646	"G1"	"3"	"4"	"4"	"7"	"7"	0.282352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.96085066672659	9.51520502868938	3.95443215582229	3.95443215582229
"X1001000036.A8"	"SeuratProject"	1399175	1211	0	0.993728447120625	-0.0288931376839545	-0.0268104413192711	"G1"	"1"	"0"	"0"	"0"	"0"	0.110588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	2.19890146378184	7.45021593872356	-17.2149962775777	-17.2149962775777
"X1001000037.C8"	"SeuratProject"	1153558	1189	0	0.6073383392946	-0.0276301448922537	-0.063537442075734	"G1"	"3"	"4"	"4"	"7"	"7"	0.265882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Naive B cells"	"MEPs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.59564394828176	9.32261908355999	3.65837699673296	3.65837699673296
"X1001000037.B1"	"SeuratProject"	1470404	1604	0	0.679609141433239	0.0304392034533581	-0.0482350250553163	"S"	"3"	"4"	"4"	"7"	"7"	0.303529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"B cells"	"Naive B cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.61679262992239	9.35621416870403	1.59495090667914	1.59495090667914
"X1001000037.A11"	"SeuratProject"	1017522	1238	0	1.43554635673725	0.0301925206458453	-0.0284956631097573	"S"	"2"	"1"	"1"	"3"	"3"	0.195294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"CMPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-5.02205939170217	-8.51753842529011	28.6280403147887	28.6280403147887
"X1001000037.C2"	"SeuratProject"	1423309	1820	0	0.737436494815954	-0.0353194712737931	-0.0084739169437027	"G1"	"3"	"4"	"4"	"7"	"7"	0.317647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.64971918937063	9.42336905304241	3.82481092978497	3.82481092978497
"X1001000229.D4"	"SeuratProject"	340215	1996	0	2.97076848463472	-0.0355448413244341	-0.018817045735992	"G1"	"0"	"3"	"2"	"2"	"2"	0.0729411764705882	"Singlet"	"DC"	"DC:monocyte-derived:antiCD40/VAF347"	"Monocytes"	"Monocytes, CD14+"	NA	"Intermediate monocytes"	"Monocytes"	"Myeloid Dendritic Cells"	"Macrophages"	"Macrophages"	"Myeloid"	3.56847863320017	-5.71315514739704	7.54918373187052	7.54918373187052
"X1001000229.G12"	"SeuratProject"	619571	3264	0	2.40488983506329	-0.0327123024659642	-0.0176064979152389	"G1"	"0"	"3"	"2"	"2"	"2"	0.0682352941176471	"Singlet"	"Monocyte"	"Monocyte:leukotriene_D4"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.30871729973459	-2.81279313262654	4.17990983804774	4.17990983804774
"X1001000229.F9"	"SeuratProject"	1012699	3033	0	1.76261653265185	-0.0540133998513921	-0.0294657650221231	"G1"	"0"	"3"	"2"	"2"	"2"	0.105882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.1780643952241	-2.87254100736332	-1.38202537160916	-1.38202537160916
"X1001000229.H9"	"SeuratProject"	759990	2140	0	2.71832524112159	-0.0505241401124434	-0.0572406438613653	"G1"	"0"	"3"	"2"	"2"	"2"	0.0588235294117647	"Singlet"	"Macrophage"	"Monocyte:S._typhimurium_flagellin"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Myeloid"	4.48992352608347	-3.96412920650196	6.18915000673985	6.18915000673985
"X1001000229.A6"	"SeuratProject"	572499	3167	0	1.62707707786389	-0.0239647223104963	-0.0788734947467826	"G1"	"0"	"3"	"2"	"2"	"2"	0.12	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.10563140038157	-1.1226832836504	-8.12543240337442	-8.12543240337442
"X1001000229.E10"	"SeuratProject"	316703	1791	0	2.46887462385895	0.046778198393961	-0.00282057227358519	"S"	"0"	"3"	"2"	"2"	"2"	0.0517647058823529	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	3.74175124291086	-4.65238082107258	5.68603414910541	5.68603414910541
"X1001000229.D10"	"SeuratProject"	891572	2658	0	2.16550093542642	-0.0354831531537719	-0.0268396699945952	"G1"	"0"	"3"	"2"	"2"	"2"	0.152941176470588	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.2205482018342	-1.69713914092732	-3.94339414609607	-3.94339414609607
"X1001000229.H3"	"SeuratProject"	907896	3529	0	0.807471340329729	-0.0354960312088959	0.0400941719880923	"G2M"	"2"	"1"	"1"	"3"	"3"	0.268235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Myeloid"	-9.26392741080618	10.7837673455839	-7.27412024606152	-7.27412024606152
"X1001000229.G3"	"SeuratProject"	981736	2299	0	1.38917183438317	0.00844818235286389	-0.0689585264477039	"S"	"0"	"3"	"2"	"2"	"2"	0.143529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.1351891053071	-2.92680161889744	-0.949462206719403	-0.949462206719403
"X1001000229.C1"	"SeuratProject"	993302	3346	0	1.90334862911783	-0.0527377349094825	-0.0360255701931244	"G1"	"0"	"3"	"2"	"2"	"2"	0.101176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.37961583260203	-0.163557645642283	-4.4576616386666	-4.4576616386666
"X1001000229.D8"	"SeuratProject"	481610	3849	0	1.65029795892942	0.146603550769487	0.119577366698874	"S"	"0"	"3"	"2"	"2"	"2"	0.155294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	8.08492093208933	-0.199670669400218	-17.3172672449363	-17.3172672449363
"X1001000229.A5"	"SeuratProject"	485580	2582	0	1.52230322500927	0.199345007303162	0.133990126056576	"S"	"0"	"3"	"2"	"2"	"2"	0.103529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:M-CSF"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	7.50301175240183	-1.97693711217594	3.91783804578265	3.91783804578265
"X1001000229.E1"	"SeuratProject"	13174	803	0	0.690754516471838	-0.0217156925429467	-0.0343603547656555	"G1"	"0"	"1"	"2"	"3"	"3"	0.0494117647058823	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	2.34856491211558	-5.40853869613362	5.71909108554555	5.71909108554555
"X1001000230.E4"	"SeuratProject"	750635	3044	0	1.14303223270964	-0.0400154079849937	-0.0258384881689555	"G1"	"0"	"3"	"2"	"2"	"2"	0.0917647058823529	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.64127450112009	-0.996295210682872	-8.78449946479528	-8.78449946479528
"X1001000230.H5"	"SeuratProject"	556834	3412	0	1.88566071755676	0.0409531503635277	-0.00986892484584262	"S"	"0"	"3"	"2"	"2"	"2"	0.0964705882352941	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	7.42177586678171	-1.61452191766453	-16.6382214551378	-16.6382214551378
"X1001000230.B3"	"SeuratProject"	342580	2617	0	3.97396228618133	-0.0593388561206658	-0.0571167714644464	"G1"	"0"	"3"	"2"	"2"	"2"	0.0635294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:M-CSF"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.25156026009226	-3.5533405512209	2.75087203806591	2.75087203806591
"X1001000230.A4"	"SeuratProject"	529682	2741	0	1.61738552565502	0.0229692961277464	0.150775196140204	"G2M"	"0"	"3"	"2"	"2"	"2"	0.0635294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.45607571724558	-2.4809961288805	2.3256984641166	2.3256984641166
"X1001000230.C4"	"SeuratProject"	916982	3176	0	0.346571688430089	-0.0251386808987844	-0.018717849302034	"G1"	"2"	"1"	"1"	"3"	"3"	0.185882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CD4+ T cells"	"CD4+ Central Memory"	"Fibroblasts"	"Astrocytes"	"Myeloid"	-0.64985335942602	-8.62423264678669	19.0092853377612	19.0092853377612
"X1001000230.G2"	"SeuratProject"	786720	2717	0	2.11536505999593	-0.035896162767061	-0.0691696806999716	"G1"	"0"	"3"	"2"	"2"	"2"	0.108235294117647	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.98578982475901	-0.899274942242625	-10.1851152405966	-10.1851152405966
"X1001000230.B2"	"SeuratProject"	633134	2727	0	2.87490483847021	-0.0617500249733078	-0.038833601847568	"G1"	"0"	"3"	"2"	"2"	"2"	0.0635294117647059	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.56398253563547	-2.89715480502796	2.36800418310064	2.36800418310064
"X1001000230.F1"	"SeuratProject"	663527	1493	0	1.82102612252403	-0.0372912473019697	-0.033978372751156	"G1"	"0"	"3"	"2"	"2"	"2"	0.0611764705882353	"Singlet"	"Macrophage"	"DC:monocyte-derived:antiCD40/VAF347"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	3.19859247330332	-4.9931369989748	5.59517747953677	5.59517747953677
"X1001000230.F12"	"SeuratProject"	610725	3121	0	3.00970158418273	-0.0287358733338318	0.00310125323160089	"G2M"	"0"	"3"	"2"	"2"	"2"	0.0823529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	6.28521256569529	-1.129586574399	0.731313602276499	0.731313602276499
"X1001000230.H2"	"SeuratProject"	607638	2155	0	1.76733515678743	-0.0349957918199107	0.00290873987581211	"G2M"	"0"	"3"	"2"	"2"	"2"	0.0823529411764706	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	4.8333697808137	-2.53654178675366	2.09105520292458	2.09105520292458
"X1001000231.H11"	"SeuratProject"	865775	3671	0	2.46588316825965	0.222223521268308	-0.024358045857978	"S"	"0"	"3"	"2"	"2"	"2"	0.141176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	7.54768471840525	-1.42564028199864	-7.00938813128577	-7.00938813128577
"X1001000231.F6"	"SeuratProject"	3428	721	0	0.525087514585764	0.0502967123239432	-0.00122048375299452	"S"	"2"	"1"	"1"	"3"	"3"	0.211764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Fibroblasts"	"Myeloid"	-3.56828541632986	-9.26861130889607	21.8026914510607	21.8026914510607
"X1001000231.H6"	"SeuratProject"	447168	2536	0	2.00170853012738	0.0626826897317692	-0.0351576556448552	"S"	"0"	"3"	"2"	"2"	"2"	0.110588235294118	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.44373183373118	-1.40820431407643	-7.61203076388006	-7.61203076388006
"X1001000231.B11"	"SeuratProject"	607842	2167	0	2.2622655229484	0.0101438664085623	-0.0723824513333164	"S"	"0"	"3"	"2"	"2"	"2"	0.0729411764705882	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	5.14020114067698	-3.06374966796589	2.34758167729973	2.34758167729973
"X1001000231.D10"	"SeuratProject"	656178	2183	0	1.17026172776289	-0.000277418538287173	-0.00438064325171159	"G1"	"0"	"3"	"2"	"2"	"2"	0.0611764705882353	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Myeloid"	4.22223477486277	-3.34783708747578	3.21340761957636	3.21340761957636
