"orig.ident"	"nCount_RNA"	"nFeature_RNA"	"percent.mt"	"percent.rp"	"S.Score"	"G2M.Score"	"Phase"	"RNA_snn_res.0.1"	"RNA_snn_res.0.15"	"RNA_snn_res.0.25"	"RNA_snn_res.0.75"	"seurat_clusters"	"pANN_0.25_0.09_142"	"DF.classifications_0.25_0.09_142"	"hpca.main"	"hpca.fine"	"dice.main"	"dice.fine"	"monaco.main"	"monaco.fine"	"northern.main"	"northern.fine"	"blue.main"	"blue.fine"	"seurat_clusters_gabby_annotation"	"UMAP_1"	"UMAP_2"	"tSNE_1"	"tSNE_2"
"X1001000037.F7"	"SeuratProject"	1317389	1908	0	1.57144169262078	0.104647308008652	-0.000919921028708637	"S"	"4"	"5"	"5"	"9"	"9"	0.204705882352941	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Astrocytes"	"Tumor"	-6.79664606925344	-6.78360879119587	41.1753887401571	41.1753887401571
"X1001000037.C3"	"SeuratProject"	1374996	1584	0	2.77142624414907	0.126333046826613	0.524864540701854	"G2M"	"4"	"5"	"5"	"17"	"17"	0.291764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34- CD71+ GlyA-"	"Neurons"	"Neurons"	"NA"	-5.70225090857839	-5.51264154609394	34.5033499492991	34.5033499492991
"X1001000037.G12"	"SeuratProject"	1259303	1735	0	2.51655082216115	-0.0130048895164076	0.00894029424666462	"G2M"	"4"	"5"	"5"	"13"	"13"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"GMPs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Tumor"	-6.33617348548269	-7.3657058447237	34.9943489960476	34.9943489960476
"X1001000037.D1"	"SeuratProject"	1654674	2366	0	1.95464484242818	0.154858007136069	0.12239941976334	"S"	"4"	"5"	"5"	"9"	"9"	0.230588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Erythrocytes"	"Neurons"	"Tumor"	-6.43859572287893	-6.24919974502278	39.683318884158	39.683318884158
"X1001000037.F2"	"SeuratProject"	1226412	1831	0	1.81407226935157	0.0917799419791398	-0.0212200753660874	"S"	"4"	"5"	"5"	"9"	"9"	0.204705882352941	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.20947260733938	-7.16589772399617	41.2841830975294	41.2841830975294
"X1001000037.C4"	"SeuratProject"	1459276	2450	0	2.12961770083247	0.0294863701473058	0.104837489525102	"G2M"	"4"	"5"	"5"	"9"	"9"	0.214117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34- CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.78524680014944	-6.81897294219685	41.9850261364925	41.9850261364925
"X1001000037.H8"	"SeuratProject"	1131494	1817	0	2.86108454839354	-0.000429469013412516	-0.0610376363654905	"G1"	"4"	"5"	"5"	"9"	"9"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CMPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.54700655814504	-7.01597773727131	41.5753780674486	41.5753780674486
"X1001000037.H6"	"SeuratProject"	1131441	1691	0	0.741709024155921	-0.0209879661687641	-0.0548729745571661	"G1"	"4"	"5"	"5"	"13"	"13"	0.174117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"T cells, CD4+, naive"	NA	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.35323233481741	-8.8050049513216	31.7945996991811	31.7945996991811
"X1001000037.C10"	"SeuratProject"	1368358	2178	0	2.53435139049869	0.125452011919563	0.0321442625213588	"S"	"4"	"5"	"5"	"9"	"9"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.72342915412283	-6.52912699874592	40.9314205984789	40.9314205984789
"X1001000037.G3"	"SeuratProject"	1488510	2535	0	2.39554991232844	0.21707748563226	0.0545912572434473	"S"	"4"	"5"	"5"	"9"	"9"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.57377142783499	-6.40311562713337	42.2052348972162	42.2052348972162
"X1001000037.E6"	"SeuratProject"	1332764	2142	0	2.07568631805781	-0.0515673465890082	0.0108506457745617	"G2M"	"4"	"5"	"5"	"9"	"9"	0.192941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Mesangial cells"	"Mesangial cells"	"Tumor"	-6.41230625983572	-7.27913558181477	37.897279710557	37.897279710557
"X1001000037.A12"	"SeuratProject"	1145558	1581	0	1.41258670447066	0.0107825910619317	-0.021321520599282	"S"	"4"	"5"	"5"	"9"	"9"	0.202352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Astrocytes"	"Tumor"	-6.30103487845754	-7.39566027816487	39.9738029048084	39.9738029048084
"X1001000037.A11"	"SeuratProject"	1017522	1238	0	1.43554635673725	0.0301925206458453	-0.0284956631097573	"S"	"2"	"1"	"1"	"3"	"3"	0.195294117647059	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"CMPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Myeloid"	-5.02205939170217	-8.51753842529011	28.6280403147887	28.6280403147887
"X1001000037.A1"	"SeuratProject"	1470205	1663	0	2.64289673889015	0.00944232529954284	-0.0143045323255939	"S"	"4"	"5"	"5"	"9"	"9"	0.221176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Astrocytes"	"Astrocytes"	"Tumor"	-6.83203739997244	-6.68012129958821	40.8495303556407	40.8495303556407
"X1001000037.F11"	"SeuratProject"	1098647	1393	0	2.02694769111462	-0.00233271416189013	-0.0417582683917492	"G1"	"4"	"5"	"5"	"13"	"13"	0.24	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"NK cells"	"Progenitors"	"Progenitor cells"	"MEPs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.09748215552664	-7.79755389388752	34.2351398214586	34.2351398214586
"X1001000037.B6"	"SeuratProject"	1243585	1750	0	3.05141988685936	0.0727558690325109	0.0544441815050329	"S"	"4"	"5"	"5"	"9"	"9"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Astrocytes"	"Tumor"	-6.75560994025564	-6.58730399306965	39.3720505701478	39.3720505701478
"X1001000037.A2"	"SeuratProject"	1134414	1641	0	3.45032765815655	0.0891663821924616	-0.0849524505424962	"S"	"2"	"1"	"1"	"9"	"9"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"B cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-7.24379057761526	-7.29295909103108	34.5398752637383	34.5398752637383
"X1001000037.A6"	"SeuratProject"	1375923	1664	0	1.28626383889215	-0.0362323854641672	0.0404699625921881	"G2M"	"4"	"5"	"5"	"9"	"9"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"MEPs"	"Megakaryocyte/erythroid progenitors"	"Neurons"	"Neurons"	"Tumor"	-6.28435082312918	-7.42800080474568	37.3792515976535	37.3792515976535
"X1001000037.A4"	"SeuratProject"	941460	1032	0	0.518874938924649	-0.0436321578820398	-0.0249842520952672	"G1"	"4"	"5"	"5"	"9"	"9"	0.195294117647059	"Singlet"	"Astrocyte"	NA	NA	NA	"Progenitors"	"Progenitor cells"	"B cells"	"Naive B cells"	"HSC"	"Neurons"	"Tumor"	-6.97194809790945	-7.71908747848225	34.7427828565158	34.7427828565158
"X1001000037.E1"	"SeuratProject"	1373561	1934	0	3.15996158889194	-0.0725524505635455	0.0258143920577131	"G2M"	"4"	"5"	"5"	"9"	"9"	0.202352941176471	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Astrocytes"	"Astrocytes"	"Tumor"	-6.6728991973052	-7.12125622924519	38.5210815336618	38.5210815336618
"X1001000037.G5"	"SeuratProject"	1206504	2196	0	1.05801555568817	0.0410396969456767	-0.0875306970311479	"S"	"4"	"5"	"5"	"13"	"13"	0.178823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.16275496360159	-9.26213872131062	31.6339411025229	31.6339411025229
"X1001000037.C5"	"SeuratProject"	1205673	1459	0	1.6639669296733	-0.0140256335182959	-0.0106216385018482	"G1"	"4"	"5"	"5"	"9"	"9"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"NK cells"	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Mature B cells class switched"	"Neurons"	"Neurons"	"Tumor"	-6.61421103354788	-7.23334777053547	38.8810618380851	38.8810618380851
"X1001000037.F6"	"SeuratProject"	1090506	1726	0	2.03758622144216	-0.0506169160160589	0.0618490578663811	"G2M"	"4"	"5"	"5"	"9"	"9"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Astrocytes"	"Tumor"	-6.74129814978933	-7.07969557937336	41.2534503906435	41.2534503906435
"X1001000037.A3"	"SeuratProject"	1350023	1804	0	2.12351937707728	-0.0216412092171284	-0.0288486717325165	"G1"	"4"	"5"	"5"	"13"	"13"	0.218823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.14073176261282	-7.47457873519612	35.0447807629142	35.0447807629142
"X1001000037.G10"	"SeuratProject"	1115077	1660	0	4.2804218901475	0.135486048267756	0.000268883729866679	"S"	"4"	"5"	"5"	"9"	"9"	0.192941176470588	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Naive CD8 T cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Epithelial cells"	"Tumor"	-7.21686644431448	-7.20692145522785	36.4715708442115	36.4715708442115
"X1001000037.E4"	"SeuratProject"	1588559	2576	0	2.21968463242473	0.414903481183739	0.356810957350367	"S"	"4"	"5"	"5"	"17"	"17"	0.291764705882353	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"HSC"	"Astrocytes"	"NA"	-5.38069004889822	-5.19933616813374	35.1270057988754	35.1270057988754
"X1001000037.E11"	"SeuratProject"	1094329	1447	0	1.51681989602761	-0.0662883981910466	0.0823200444983418	"G2M"	"4"	"5"	"5"	"9"	"9"	0.24	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.31264729377127	-6.67134558852864	38.6218722178377	38.6218722178377
"X1001000037.E9"	"SeuratProject"	1398900	2250	0	1.61319608263636	0.235102200921493	0.0261981058807151	"S"	"4"	"5"	"5"	"9"	"9"	0.228235294117647	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"MEPs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Astrocytes"	"Tumor"	-6.54559464331961	-6.23675334151936	42.0569440147548	42.0569440147548
"X1001000037.H1"	"SeuratProject"	1209196	1941	0	3.24480067747495	0.0390073405332292	-0.0276778844559833	"S"	"4"	"5"	"5"	"9"	"9"	0.221176470588235	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Mesangial cells"	"Tumor"	-6.73914856788015	-6.50038897689534	41.3470085204907	41.3470085204907
"X1001000037.C2"	"SeuratProject"	1423309	1820	0	0.737436494815954	-0.0353194712737931	-0.0084739169437027	"G1"	"3"	"4"	"4"	"7"	"7"	0.317647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD133+ CD34dim"	"Neurons"	"Neurons"	"Myeloid"	-9.64971918937063	9.42336905304241	3.82481092978497	3.82481092978497
"X1001000037.H3"	"SeuratProject"	1269983	2116	0	1.98640454242301	0.0698910448707504	-0.072205897056337	"S"	"4"	"5"	"5"	"13"	"13"	0.183529411764706	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"Monocytes, CD16+"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.12743182059622	-8.87597977813435	30.9431976893217	30.9431976893217
"X1001000037.D8"	"SeuratProject"	1276543	1959	0	1.9878687987792	0.034129110601292	-0.065250705963228	"S"	"4"	"5"	"5"	"9"	"9"	0.225882352941176	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Astrocytes"	"Tumor"	-6.68082041617727	-6.33736693557453	42.4489673413132	42.4489673413132
"X1001000037.H5"	"SeuratProject"	915840	2054	0	0.789220824598183	-0.00902431642394254	-0.0508947643538048	"G1"	"4"	"5"	"5"	"13"	"13"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.01672596808767	-9.45879113372517	30.0791578612162	30.0791578612162
"X1001000037.D9"	"SeuratProject"	1250218	1751	0	2.313436536668	0.14716239393967	-0.0487316071482386	"S"	"4"	"5"	"5"	"9"	"9"	0.207058823529412	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"B cells"	"Exhausted B cells"	"MEPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.47811646338796	-7.10374056991291	38.975118552323	38.975118552323
"X1001000037.F4"	"SeuratProject"	1073727	1244	0	2.19785848730636	-0.00333030990495987	-0.0250980056129184	"G1"	"4"	"5"	"5"	"9"	"9"	0.216470588235294	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	NA	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Astrocytes"	"Tumor"	-6.62858958121633	-6.95345341857624	40.998846697939	40.998846697939
"X1001000037.A9"	"SeuratProject"	1728804	3035	0	1.67520436093392	0.165869535650986	0.509416326088252	"G2M"	"4"	"5"	"5"	"17"	"17"	0.277647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Erythroid_CD34+ CD71+ GlyA-"	"Erythrocytes"	"Astrocytes"	"NA"	-5.30502791282034	-5.02289831336689	35.7434772417982	35.7434772417982
"X1001000037.F9"	"SeuratProject"	1209993	1733	0	2.40431142990083	0.0322657439875641	0.11720421915197	"G2M"	"4"	"5"	"5"	"13"	"13"	0.214117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"B cells, naive"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.09692330237722	-7.47585284408284	35.3633619451525	35.3633619451525
"X1001000037.B9"	"SeuratProject"	1017383	1408	0	1.98961453061433	-0.0511888101409304	0.0408125479007322	"G2M"	"4"	"5"	"5"	"9"	"9"	0.190588235294118	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	NA	"NK cells"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.48647112723684	-7.86397778686238	39.1187260233572	39.1187260233572
"X1001000037.H7"	"SeuratProject"	1619986	3625	0	1.76550908464641	0.422431794584996	0.3283611968414	"S"	"4"	"5"	"5"	"17"	"17"	0.298823529411765	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"B cells"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"Erythroid cells"	"Megakaryocyte/erythroid progenitors"	"Astrocytes"	"Astrocytes"	"NA"	-5.17432112571096	-5.07401525672627	35.96551365252	35.96551365252
"X1001000037.D6"	"SeuratProject"	1311587	1973	0	1.1859678389615	0.0149091175635909	-0.0401587628679297	"S"	"4"	"5"	"5"	"9"	"9"	0.214117647058824	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"CMPs"	"Erythroid_CD34+ CD71+ GlyA-"	"Neurons"	"Neurons"	"Tumor"	-6.40365786429739	-6.99886357482624	42.0419576530297	42.0419576530297
"X1001000037.C1"	"SeuratProject"	1367955	1662	0	2.21037972740331	-0.0226437992186971	-0.00312634105466393	"G1"	"4"	"5"	"5"	"9"	"9"	0.209411764705882	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-6.72667212363577	-7.52597176727009	41.9476696510952	41.9476696510952
"X1001000037.H4"	"SeuratProject"	1151854	1410	0	2.0854205480903	0.0206706236292281	-0.0259209904433857	"S"	"4"	"5"	"5"	"13"	"13"	0.197647058823529	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD8+"	"T cells, CD8+, naive, stimulated"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Neurons"	"Neurons"	"Tumor"	-5.8553418624053	-7.97303664382649	34.5833306791214	34.5833306791214
"X1001000229.G10"	"SeuratProject"	542843	1587	0	1.40703665700764	-0.0343140002619121	-0.0181241030133644	"G1"	"1"	"0"	"0"	"12"	"12"	0.0635294117647059	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Classical monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Stroma"	3.92129092339182	-2.83856355842304	-1.34552123776689	-1.34552123776689
"X1001000229.A12"	"SeuratProject"	756439	2404	0	1.49066877831524	-0.026809405301929	-0.0103210467523919	"G1"	"0"	"2"	"3"	"1"	"1"	0.185882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Tumor"	6.26716618660593	0.924262884295461	-16.4694615502795	-16.4694615502795
"X1001000229.B11"	"SeuratProject"	1036913	2460	0	1.19768968081218	0.0386362267162383	0.00702788519160501	"S"	"0"	"2"	"3"	"1"	"1"	0.12	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.4052691948762	0.673306348956106	-13.9286863775291	-13.9286863775291
"X1001000229.B3"	"SeuratProject"	789189	2626	0	0.988863250754889	-0.0484301648623914	0.00435597675053813	"G2M"	"0"	"2"	"3"	"1"	"1"	0.16	"Singlet"	"Macrophage"	"Monocyte:CD16+"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.42282824638987	0.611028316653249	-14.6569546217211	-14.6569546217211
"X1001000229.F7"	"SeuratProject"	735495	4419	0	2.16276113365828	0.26785227731329	0.0831879654068179	"S"	"0"	"3"	"2"	"16"	"16"	0.181176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	8.67493634346628	-0.431296107136729	-18.5684841167856	-18.5684841167856
"X1001000229.H7"	"SeuratProject"	784119	2986	0	1.45245810903702	-0.0297432528272205	0.000993451403039899	"G2M"	"0"	"2"	"3"	"1"	"1"	0.105882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Dendritic cells"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Tumor"	5.86777978066111	-0.0638142794008281	-13.5944960336647	-13.5944960336647
"X1001000229.C9"	"SeuratProject"	811071	2331	0	1.25402091802074	-0.0138894093889575	-0.0445536911591831	"G1"	"0"	"2"	"3"	"1"	"1"	0.183529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	6.09741597298289	3.01575053039837	-13.2239106743082	-13.2239106743082
"X1001000229.B8"	"SeuratProject"	488560	1539	0	0.770427378418209	-0.0322422931379378	-0.0125144908795615	"G1"	"0"	"2"	"3"	"1"	"1"	0.0705882352941176	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Tumor"	3.89643817070627	-2.47913774546337	-5.65225253919336	-5.65225253919336
"X1001000229.G9"	"SeuratProject"	962694	2095	0	0.772727367159243	-0.0474659064634003	0.00232824091538308	"G2M"	"0"	"2"	"3"	"1"	"1"	0.103529411764706	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.27249961022043	0.394506576693532	-10.6798851258187	-10.6798851258187
"X1001000229.D6"	"SeuratProject"	1035447	2595	0	1.01560002588254	-0.0356756049673247	0.00080113927140342	"G2M"	"0"	"2"	"3"	"1"	"1"	0.141176470588235	"Singlet"	"Macrophage"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Myeloid dendritic cells"	"Monocytes"	"Monocytes"	"Monocytes"	"Monocytes"	"Tumor"	5.80212931755686	0.894156101382253	-16.0968035618918	-16.0968035618918
"X1001000229.C4"	"SeuratProject"	853036	2386	0	0.543587843889355	-0.0147178236781115	-0.0302622511473744	"G1"	"0"	"2"	"3"	"1"	"1"	0.110588235294118	"Singlet"	"Monocyte"	"Macrophage:monocyte-derived:IL-4/Dex/TGFb"	"Monocytes"	"Monocytes, CD14+"	"Monocytes"	"Intermediate monocytes"	"Monocytes"	"Monocytes"	"Macrophages"	"Macrophages"	"Tumor"	5.00401167992258	0.419196012652395	-10.006605786072	-10.006605786072
"X1001000229.G2"	"SeuratProject"	936484	6048	0	0.541493501223726	-0.0236051189051311	-0.0103496094727181	"G1"	"2"	"1"	"1"	"10"	"10"	0.24	"Singlet"	"Astrocyte"	"Astrocyte:Embryonic_stem_cell-derived"	"T cells, CD4+"	"T cells, CD4+, Th17"	"Progenitors"	"Progenitor cells"	"HSCs"	"Hematopoietic stem cells_CD38- CD34+"	"Astrocytes"	"Astrocytes"	"Tumor"	-1.54788811084127	-8.47793662246418	21.8960361352966	21.8960361352966
